Bootcamp Course,Bootcamp Format,Bootcamp Year,Bootcamp Start Date,Campus - Timezone,Created Date,Close Date,Stage,Discount Amount (converted),Scholarship Amount (converted),Amount (converted),Net Amount With VAT (converted),Drop,Drop Reason,how did you hear about us?,Person Account: Gender,Stage Duration
DA,FT,2020,2020-06-15,AMS,2020-03-18,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Female,258.0
WD,PT,2020,2020-04-27,MAD,2020-01-03,2020-03-31,Closed lost,0.0,0.0,7500.0,6375.0,0,Not specified,Referral,Female,281.0
DA,FT,2020,2020-05-10,RMT-Europe,2020-07-21,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Female,125.0
UX,PT,2020,2020-06-30,AMS,2020-01-03,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,switchup,Male,251.0
WD,FT,2020,2020-08-17,MIA,2020-07-22,2020-09-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,other,Male,139.0
DA,PT,2020,2020-06-10,RMT-Europe,2020-07-23,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Female,131.0
WD,FT,2020,2020-08-06,MIA,2020-03-24,2020-03-24,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,Social Media,Male,241.0
UX,FT,2020,2020-10-19,MAD,2020-07-23,2020-08-14,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,other,Female,116.0
WD,FT,2020,2020-03-30,MIA,2020-02-03,2020-03-31,Closed lost,0.0,0.0,10619.47,10619.47,0,Not specified,Social Media,Male,279.0
WD,FT,2020,2020-12-10,LIS,2020-05-09,2020-05-09,Closed lost,650.0,0.0,6500.0,5850.0,0,Not specified,google,Female,92.0
DA,FT,2020,2020-03-08,MEX,2020-02-03,2020-03-31,Closed lost,414.75,0.0,4147.47,3732.72,0,Not specified,Social Media,Female,260.0
UX,FT,2020,2020-12-10,LIS,2020-07-22,2020-09-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,IronhackEvent,Female,137.0
UX,PT,2020,2020-06-30,AMS,2020-02-03,2020-04-21,Paid Deposit,0.0,0.0,7500.0,7500.0,0,Not specified,google,Female,236.0
UX,PT,2020,2020-06-10,MIA,2020-07-23,2020-09-30,Closed lost,0.0,0.0,11504.42,11504.42,0,Not specified,newspaperOrMagazine,Female,97.0
WD,FT,2020,2020-03-23,PAR,2020-02-03,2020-03-31,Closed lost,0.0,0.0,8000.0,6800.0,0,Not specified,google,Male,274.0
WD,FT,2020,2020-10-19,MIA,2020-07-22,2020-09-30,Closed lost,1106.19,0.0,11061.95,9955.75,0,Not specified,google,Female,97.0
UX,FT,2020,2020-03-23,BER,2020-01-14,2020-03-13,Paid Deposit,2099.0,0.0,7500.0,5401.0,0,Not specified,Referral,Female,305.0
WD,FT,2020,2020-10-19,BER,2020-07-23,2020-09-30,Student Agreement,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,132.0
WD,FT,2020,2020-06-29,LIS,2020-03-03,2020-03-31,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,201.0
WD,FT,2020,2020-08-24,PAR,2020-07-21,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Male,131.0
UX,FT,2020,2020-10-19,SAO,2020-09-18,2020-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Non-binary,62.0
UX,FT,2020,2020-12-10,LIS,2020-07-23,2020-09-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,other,Male,112.0
DA,FT,2020,2020-01-06,SAO,2020-04-02,2020-04-27,Paid Deposit,0.0,0.0,4000.0,4000.0,1,COVID-19,Referral,Male,225.0
DA,FT,2020,2020-10-19,MAD,2020-07-23,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,133.0
DA,FT,2020,2020-10-19,BCN,2020-07-23,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,other,Male,89.0
DA,FT,2020,2020-12-10,MEX,2020-01-03,2020-03-31,Closed lost,0.0,0.0,4147.47,4147.47,0,Not specified,Social Media,Male,260.0
UX,FT,2020,2020-10-19,BER,2020-07-23,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,11.0
DA,FT,2020,2020-08-06,MIA,2020-01-17,2020-03-02,Closed lost,0.0,0.0,10619.47,10619.47,0,Not specified,Social Media,Male,309.0
UX,PT,2020,2020-10-20,SAO,2020-08-29,2020-08-29,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Male,90.0
WD,PT,2020,2020-04-27,MAD,2020-03-03,2020-03-31,Closed lost,0.0,0.0,7500.0,6375.0,0,Not specified,google,Male,278.0
UX,PT,2021,2021-04-05,SAO,2020-07-22,2020-08-21,Paid Deposit,705.88,0.0,4000.0,3294.12,0,Not specified,google,Male,90.0
UX,FT,2020,2020-06-15,PAR,2020-03-03,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,newspaperOrMagazine,Female,280.0
DA,FT,2020,2020-03-30,BCN,2020-03-03,2020-03-31,Closed lost,0.0,0.0,7000.0,5950.0,0,Not specified,google,Female,260.0
UX,PT,2020,2020-09-28,MEX,2020-08-22,2020-09-30,Closed lost,0.0,0.0,4746.54,4746.54,0,Not specified,Referral,Female,95.0
UX,FT,2020,2020-03-08,MEX,2020-07-22,2020-09-30,Closed lost,0.0,0.0,4147.47,4147.47,0,Not specified,Social Media,Prefer not to disclose,138.0
UX,FT,2020,2020-09-28,BCN,2020-07-23,2020-07-28,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,google,Female,138.0
UX,FT,2020,2020-03-30,MIA,2020-02-29,2020-03-31,Closed lost,1061.95,0.0,10619.47,9557.52,0,Not specified,Referral,Female,269.0
WD,FT,2020,2020-09-14,RMT-Europe,2020-07-22,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Female,98.0
WD,FT,2020,2020-01-06,SAO,2020-02-03,2020-03-31,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Referral,Male,239.0
UX,FT,2020,2020-08-17,MIA,2020-07-21,2020-09-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,google,Male,127.0
UX,PT,2020,2020-09-21,PAR,2020-01-03,2020-01-03,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,newspaperOrMagazine,Female,246.0
UX,FT,2020,2020-09-28,BCN,2020-07-22,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Female,139.0
DA,FT,2020,2020-01-06,MAD,2020-02-03,2020-03-31,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,252.0
WD,FT,2020,2020-12-10,LIS,2020-07-23,2020-09-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,110.0
WD,PT,2020,2020-01-06,MIA,2019-05-12,2019-12-31,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,google,Male,368.0
DA,FT,2020,2020-12-10,LIS,2020-07-22,2020-09-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Female,112.0
WD,FT,2020,2020-12-10,MEX,2020-02-03,2020-03-31,Closed lost,0.0,0.0,4147.47,4147.47,0,Not specified,google,Male,260.0
DA,FT,2020,2020-09-11,PAR,2020-07-23,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Female,138.0
WD,FT,2020,2020-03-23,MEX,2020-03-03,2020-03-31,Closed lost,414.75,0.0,4147.47,3732.72,0,Not specified,Social Media,Female,279.0
CY,FT,2020,2020-11-16,RMT-Europe,2020-06-10,2020-06-10,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Female,60.0
UX,FT,2020,2020-08-17,MIA,2020-03-03,2020-03-31,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,google,Female,241.0
DA,FT,2020,2020-08-24,PAR,2020-07-21,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Female,140.0
WD,FT,2020,2020-10-19,MIA,2020-07-23,2020-09-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,other,Female,111.0
WD,PT,2019,2019-01-21,MAD,2018-06-28,2018-11-14,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,894.0
UX,FT,2020,2020-09-11,PAR,2020-07-22,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Male,139.0
UX,FT,2020,2020-03-08,MEX,2020-07-21,2020-09-30,Closed lost,0.0,0.0,4147.47,4147.47,0,Not specified,google,Male,123.0
DA,PT,2020,2020-06-10,RMT-Europe,2020-07-23,2020-09-30,Closed lost,750.0,0.0,7500.0,6750.0,0,Not specified,Social Media,Male,110.0
WD,FT,2020,2020-08-17,SAO,2020-07-21,2020-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Referral,Female,120.0
DA,PT,2020,2020-09-11,MAD,2020-02-03,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Referral,Male,279.0
UX,PT,2020,2020-10-20,SAO,2020-02-14,2020-03-31,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,274.0
WD,FT,2020,2020-01-06,MAD,2020-03-20,2020-03-31,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,253.0
WD,FT,2020,2020-10-08,BER,2020-03-17,2020-03-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,263.0
WD,FT,2020,2020-10-19,MAD,2020-07-23,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,newspaperOrMagazine,Female,127.0
WD,FT,2020,2020-10-19,RMT-Europe,2020-07-21,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,11.0
WD,FT,2020,2020-10-19,MIA,2020-07-23,2020-09-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,google,Female,126.0
WD,PT,2020,2020-01-06,MIA,2019-11-11,2019-12-17,Paid Deposit,0.0,0.0,10619.47,10619.47,1,Personal matters,other,Female,357.0
UX,FT,2020,2020-07-27,AMS,2020-07-23,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Referral,Female,137.0
WD,PT,2020,2020-03-17,BCN,2020-01-03,2020-03-31,Closed lost,0.0,0.0,7500.0,6375.0,0,Not specified,newspaperOrMagazine,Male,279.0
WD,PT,2020,2020-09-15,RMT-Europe,2020-07-22,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Female,55.0
UX,PT,2019,2019-05-20,MIA,2019-03-29,2019-04-24,Closed lost,884.96,0.0,10619.47,9734.51,0,Not specified,Referral,Female,544.0
WD,FT,2020,2020-12-10,LIS,2020-07-22,2020-09-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,switchup,Male,96.0
UX,FT,2020,2020-01-06,SAO,2020-02-19,2020-03-31,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Male,274.0
DA,FT,2020,2020-01-06,SAO,2020-02-20,2020-03-31,Closed lost,400.0,0.0,4000.0,3600.0,0,Not specified,google,Female,274.0
UX,FT,2020,2020-10-19,BER,2020-07-22,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,IronhackEvent,Female,103.0
DA,FT,2020,2020-10-08,BER,2020-03-16,2020-04-30,Paid Deposit,750.0,0.0,7500.0,6750.0,0,Not specified,Referral,Female,225.0
WD,PT,2020,2020-09-15,RMT-America,2020-07-23,2020-09-30,Closed lost,0.0,0.0,3539.82,3539.82,0,Not specified,newspaperOrMagazine,Male,131.0
DA,FT,2020,2020-08-06,PAR,2020-03-13,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Male,230.0
WD,FT,2020,2020-10-19,BER,2020-07-22,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,11.0
WD,FT,2021,2021-11-01,BER,2020-07-21,2020-10-11,Paid Deposit,750.0,0.0,7500.0,6750.0,0,Not specified,google,Female,71.0
DA,FT,2020,2020-10-19,BER,2020-07-21,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,11.0
UX,FT,2020,2020-10-19,MAD,2020-07-22,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,127.0
DA,PT,2020,2020-04-27,MAD,2020-03-21,2020-03-31,Closed lost,1000.0,0.0,7500.0,5525.0,0,Not specified,Social Media,Female,252.0
DA,PT,2020,2020-06-10,RMT-Europe,2020-07-23,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,131.0
WD,FT,2020,2020-08-17,MIA,2020-01-03,2020-03-31,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,google,Female,278.0
WD,FT,2020,2020-10-19,MIA,2020-01-19,2020-03-31,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,Referral,Male,274.0
WD,FT,2020,2020-12-10,RMT-America,2020-07-21,2020-09-30,Closed lost,0.0,0.0,3539.82,3539.82,0,Not specified,Social Media,Female,131.0
UX,PT,2020,2020-09-21,PAR,2020-07-21,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Male,140.0
DA,FT,2020,2020-06-29,LIS,2020-03-03,2020-03-31,Closed lost,650.0,0.0,6500.0,5850.0,0,Not specified,google,Female,160.0
WD,FT,2020,2020-08-17,MIA,2020-07-21,2020-09-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,google,Female,133.0
WD,PT,2020,2020-09-15,RMT-America,2020-04-15,2020-06-30,Closed lost,353.98,0.0,3539.82,3185.84,0,Not specified,newspaperOrMagazine,Female,231.0
UX,FT,2020,2020-09-11,PAR,2020-08-17,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Male,88.0
WD,FT,2020,2020-08-06,PAR,2020-04-15,2020-06-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,IronhackEvent,Male,228.0
UX,PT,2020,2020-09-21,PAR,2020-08-17,2020-08-17,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Male,98.0
UX,FT,2020,2020-10-19,BER,2020-11-08,2020-12-08,Paid Deposit,0.0,0.0,7500.0,7500.0,0,Not specified,Not specified,Prefer not to disclose,118.0
WD,FT,2020,2020-09-14,RMT-Europe,2020-07-22,2020-07-22,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,97.0
UX,PT,2020,2020-10-20,SAO,2020-07-23,2020-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,newspaperOrMagazine,Male,137.0
WD,PT,2020,2020-09-15,RMT-America,2020-04-13,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Male,207.0
UX,FT,2020,2020-10-19,BER,2020-07-21,2020-10-20,Paid Deposit,2099.0,0.0,7500.0,5401.0,0,Not specified,Referral,Female,127.0
DA,FT,2020,2020-03-08,MEX,2020-05-19,2020-06-30,Closed lost,0.0,0.0,4147.47,4147.47,0,Not specified,IronhackEvent,Male,183.0
WD,FT,2020,2020-08-17,SAO,2020-07-21,2020-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,120.0
WD,FT,2020,2020-03-08,MEX,2020-05-19,2020-06-30,Closed lost,0.0,0.0,4147.47,4147.47,0,Not specified,switchup,Male,197.0
WD,FT,2020,2020-08-06,MIA,2020-05-19,2020-06-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,Social Media,Male,193.0
WD,FT,2020,2020-10-19,RMT-Europe,2020-07-21,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,131.0
WD,FT,2020,2020-12-10,AMS,2020-07-22,2020-09-16,Paid Deposit,800.0,0.0,8000.0,7200.0,0,Not specified,google,Female,82.0
WD,FT,2020,2020-09-11,PAR,2020-07-23,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,other,Female,134.0
WD,FT,2021,2021-11-01,BER,2020-07-21,2020-08-31,Paid Deposit,1125.0,0.0,7500.0,6375.0,1,Not specified,Referral,Female,99.0
DA,FT,2020,2020-12-10,LIS,2020-07-21,2020-08-13,Paid Deposit,1250.0,0.0,6500.0,5250.0,0,Not specified,Referral,Male,118.0
WD,PT,2020,2020-09-15,RMT-Europe,2020-07-21,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,55.0
WD,FT,2020,2020-09-28,BCN,2020-07-23,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Female,84.0
WD,FT,2020,2020-12-10,RMT-America,2020-07-22,2020-09-30,Closed lost,0.0,0.0,3539.82,3539.82,0,Not specified,Social Media,Male,123.0
UX,FT,2020,2020-12-10,LIS,2020-04-14,2020-06-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Female,232.0
DA,FT,2020,2020-01-06,SAO,2020-04-14,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Male,194.0
WD,FT,2020,2020-10-19,RMT-Europe,2020-07-21,2020-09-30,Technical Interview,750.0,0.0,7500.0,6750.0,0,Not specified,Referral,Female,120.0
WD,FT,2020,2020-06-07,RMT-America,2020-04-14,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Male,182.0
DA,FT,2020,2020-08-17,SAO,2020-07-23,2020-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,IronhackEvent,Female,125.0
DA,FT,2020,2020-10-08,BER,2020-03-06,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,160.0
DA,FT,2020,2020-10-19,BER,2020-07-21,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Male,63.0
WD,FT,2020,2020-10-19,MAD,2020-07-21,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,134.0
UX,FT,2020,2020-07-27,AMS,2020-04-15,2020-06-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Prefer not to disclose,140.0
UX,FT,2020,2020-10-19,MAD,2020-07-23,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,133.0
WD,FT,2020,2020-01-06,BER,2020-04-13,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,courseReport,Male,236.0
DA,FT,2020,2020-10-19,BER,2020-07-21,2020-09-30,Applied,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,140.0
WD,FT,2020,2020-06-07,RMT-America,2020-04-14,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Male,235.0
WD,FT,2021,2021-11-01,BER,2020-11-30,2020-11-30,Applied,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,8.0
DA,PT,2020,2020-06-10,RMT-Europe,2020-07-24,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,134.0
UX,FT,2020,2020-10-08,BER,2020-04-15,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,237.0
UX,FT,2020,2020-09-28,BCN,2020-07-31,2020-07-31,Closed lost,700.0,0.0,7000.0,6300.0,0,Not specified,Social Media,Male,81.0
WD,FT,2020,2020-08-06,MIA,2020-04-13,2020-06-30,Closed lost,1106.19,0.0,11061.95,9955.75,0,Not specified,Referral,Female,237.0
WD,PT,2020,2020-09-15,RMT-America,2020-04-15,2020-06-30,Closed lost,0.0,0.0,3539.82,3539.82,0,Not specified,Social Media,Male,231.0
UX,PT,2020,2020-10-20,SAO,2020-07-25,2020-08-19,Paid Deposit,0.0,0.0,4000.0,2705.88,0,Not specified,Referral,Female,111.0
WD,FT,2020,2020-08-06,MIA,2020-04-15,2020-06-30,Closed lost,1106.19,0.0,11061.95,9955.75,0,Not specified,other,Female,102.0
WD,PT,2021,2021-02-16,PAR,2020-07-24,2020-08-17,Paid Deposit,0.0,0.0,8000.0,8000.0,0,Not specified,newspaperOrMagazine,Male,113.0
WD,FT,2020,2020-12-10,RMT-America,2020-05-20,2020-06-30,Closed lost,0.0,0.0,3539.82,3539.82,0,Not specified,Social Media,Male,141.0
DA,FT,2020,2020-10-19,BER,2020-07-24,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,104.0
UX,FT,2020,2020-08-06,MIA,2020-05-19,2020-06-30,Closed lost,0.0,0.0,10619.47,10619.47,0,Not specified,google,Male,186.0
UX,FT,2020,2020-08-24,PAR,2020-07-26,2020-09-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Female,124.0
DA,FT,2021,2021-11-01,RMT-Europe,2020-11-26,2020-11-26,Student Agreement,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,1.0
WD,FT,2020,2020-06-07,RMT-America,2020-04-14,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,237.0
DA,FT,2020,2020-10-19,BER,2020-07-25,2020-09-30,Closed lost,2099.0,0.0,7500.0,5401.0,0,Not specified,google,Male,106.0
UX,FT,2020,2020-10-19,BER,2020-07-24,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Female,11.0
WD,FT,2020,2020-10-19,MIA,2020-07-24,2020-09-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,other,Male,127.0
WD,FT,2020,2020-09-28,BCN,2020-07-26,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,81.0
UX,FT,2020,2020-08-17,MIA,2020-07-26,2020-09-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,courseReport,Female,126.0
DA,FT,2020,2020-03-08,MEX,2020-04-14,2020-06-30,Closed lost,0.0,0.0,4147.47,4147.47,0,Not specified,Social Media,Male,236.0
DA,FT,2020,2020-12-10,AMS,2020-07-23,2020-07-30,Paid Deposit,800.0,0.0,8000.0,7200.0,0,Not specified,google,Female,131.0
DA,FT,2020,2020-05-10,RMT-Europe,2020-07-25,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,134.0
WD,FT,2020,2020-08-24,PAR,2020-04-15,2020-06-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,switchup,Female,188.0
WD,FT,2020,2020-10-19,BCN,2020-07-25,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,62.0
WD,FT,2021,2021-11-01,RMT-Europe,2020-11-21,2020-11-21,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,15.0
WD,FT,2020,2020-10-19,RMT-Europe,2020-07-25,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,123.0
WD,PT,2020,2020-09-15,RMT-America,2020-04-15,2020-06-30,Closed lost,353.98,0.0,3539.82,3185.84,0,Not specified,Social Media,Female,231.0
UX,FT,2020,2020-08-17,SAO,2020-07-25,2020-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Female,112.0
UX,FT,2020,2020-06-22,BCN,2020-04-16,2020-06-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Non-binary,236.0
DA,FT,2020,2020-12-10,LIS,2020-09-16,2020-09-16,Closed lost,650.0,0.0,6500.0,5850.0,0,Not specified,IronhackEvent,Female,69.0
DA,FT,2020,2020-08-17,SAO,2020-07-24,2020-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Female,112.0
WD,FT,2020,2020-12-10,RMT-America,2020-07-26,2020-09-30,Closed lost,0.0,0.0,3539.82,3539.82,0,Not specified,google,Female,123.0
WD,FT,2020,2020-01-06,SAO,2020-04-14,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,238.0
DA,FT,2020,2020-05-10,RMT-Europe,2020-07-26,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,110.0
WD,FT,2020,2020-12-10,AMS,2020-05-19,2020-06-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Female,199.0
WD,FT,2020,2020-08-17,SAO,2020-07-25,2020-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Male,125.0
WD,FT,2020,2020-06-07,RMT-America,2020-05-21,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,google,Male,182.0
UX,PT,2020,2020-10-11,MAD,2020-07-24,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Female,25.0
DA,FT,2020,2020-06-29,LIS,2020-05-21,2020-06-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Male,194.0
DA,PT,2020,2020-09-28,MEX,2020-05-19,2020-06-30,Closed lost,0.0,0.0,4746.54,4746.54,0,Not specified,Social Media,Male,202.0
UX,FT,2020,2020-10-19,MAD,2020-07-25,2020-09-30,Closed lost,700.0,0.0,7000.0,6300.0,0,Not specified,Referral,Female,67.0
DA,FT,2020,2020-05-10,RMT-Europe,2020-07-25,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,134.0
DA,FT,2020,2020-10-19,BER,2020-07-24,2020-10-20,Paid Deposit,2099.0,0.0,7500.0,5401.0,0,Not specified,other,Male,96.0
UX,FT,2020,2020-10-19,MAD,2020-07-26,2020-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,119.0
DA,FT,2020,2020-08-06,PAR,2020-12-04,2021-05-13,Closed lost,800.0,0.0,8000.0,7200.0,0,Not specified,Referral,Female,172.0
WD,FT,2020,2020-09-14,RMT-Europe,2020-07-24,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Male,120.0
UX,PT,2020,2020-09-14,LIS,2020-04-13,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,215.0
WD,PT,2020,2020-06-10,MIA,2020-07-26,2020-08-13,Paid Deposit,0.0,0.0,11504.42,11504.42,0,Not specified,courseReport,Male,117.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-04-14,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,231.0
WD,PT,2020,2020-09-15,RMT-America,2020-04-14,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,182.0
WD,FT,2020,2020-10-19,RMT-Europe,2020-07-24,2020-09-30,Closed lost,750.0,0.0,7500.0,6750.0,0,Not specified,Referral,Female,95.0
WD,FT,2020,2020-12-10,RMT-America,2020-07-24,2020-09-30,Closed lost,0.0,0.0,3539.82,3539.82,0,Not specified,google,Female,134.0
DA,PT,2020,2020-10-20,LIS,2020-04-10,2020-07-10,Paid Deposit,3000.0,0.0,7500.0,4500.0,0,Not specified,Not specified,Female,63.0
WD,FT,2020,2020-10-19,MIA,2020-07-24,2020-09-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,other,Male,97.0
DA,FT,2020,2020-05-10,RMT-Europe,2020-07-24,2020-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Female,134.0
UX,FT,2021,2021-11-01,RMT-Europe,2020-07-24,2020-08-28,Paid Deposit,750.0,0.0,7500.0,6750.0,0,Not specified,Referral,Female,25.0
